industry	pcfId	hierarchyId	crossIndustryName	industryName
unknown	20644	8.1.6.3	Understand IT customer environment	Understand  IT customer environment
unknown	20663	8.2.2.3	Evaluate proposed IT investment projects	Evaluate  proposed IT investment projects
unknown	20675	8.2.4.1	Establish IT service management strategy and goals	Establish  IT service management strategy and goals
unknown	20676	8.2.4.2	Identify IT service operating and process requirements	Identify  IT service operating and process requirements
unknown	20690	8.2.5.8	Report IT service and project performance	Report  IT service and project performance
unknown	20705	8.2.7.7	Develop and plan IT investment projects	Develop and plan  IT investment projects
unknown	20714	8.3.1.9	Evaluate IT-related risks resiliency	Evaluate  IT-related risks resiliency
unknown	20754	8.3.7.5	Provide IT resilience training	Provide  IT resilience training
unknown	20774	8.4.2.4	Establish data ownership and stewardship responsibilities	Establish  data ownership and stewardship responsibilities
unknown	20779	8.4.4	Manage business information	Manage business information content
unknown	10747	9.3.1	Manage financial policies and procedures	Manage policies and procedures
unknown	10755	9.5.3	Manage and process payroll taxes	Process payroll taxes
unknown	10874	9.6.1.6	Process payables taxes	Process payable taxes
unknown	10875	9.6.1.7	Research/Resolve payable exceptions	Research/Resolve payables exceptions
unknown	10957	10.1.1.3	Determine build, buy, or lease decision	Determine build or buy decision
unknown	19209	10.2.1	Manage capital program for assets	Manage capital program for productive assets
unknown	19238	10.3	Maintain assets	Maintain productive assets
unknown	16451	11.1.2.6	Report on enterprise risk activities	Report on risk activities
unknown	16462	11.1.4.7	Report on risk activities	Report on function risk activities
unknown	11120	13.2.3.1.4	Create business case	Create business case and obtain funding
unknown	11147	13.4.1.10	Assess cultural context	Assess cultural issues
unknown	11157	13.4.2.7	Establish change adoption measures	Establish change adoption metrics
unknown	11075	13.6.1.1	Define enterprise measurement models	Create enterprise measurement systems model
unknown	11085	13.6.2.3	Conduct internal and external benchmarking	Conduct internal process and external competitive benchmarking
unknown	20147	13.6.3	Evaluate performance	Evaluate process performance
unknown	10270	13.6.3.1	Establish performance indicators (measures)	Establish appropriate performance indicators (metrics)
unknown	10274	13.6.3.6	Analyze performance	Analyze performance against benchmark data
unknown	10275	13.6.3.7	Prepare performance reports	Prepare reports
unknown	11181	13.7.2	Develop EHS program	Develop and execute functional EHS program
unknown	11195	13.7.4.5	Provide EHS support	Provide employees with EHS support
unknown	20959	13.8	Develop, manage, and deliver analytics	Develop, Manage, and Deliver Analytics
unknown	20963	13.8.4	Report on analysis	Report on data
utilities	10023	1.1.1.4	Identify political and regulatory factors	Identify political and regulatory issues
utilities	10024	1.1.1.5	Assess new technologies	Assess new technology innovations
utilities	10027	1.1.1.8	Identify environmental factors	Identify ecological concerns
utilities	16790	1.1.1.9	Evaluate intellectual property	Identify intellectual property concerns
utilities	10038	1.2.2	Define and evaluate strategic options to achieve the mission	Define and evaluate strategic options to achieve the objectives
utilities	19952	1.2.2.12	Develop innovation strategy	Develop innovation strategy and framework
utilities	10039	1.2.3	Set/Develop long-term enterprise strategy	Select long-term business strategy
utilities	10040	1.2.4	Coordinate and align cross-functional and process strategies	Coordinate and align functional and process strategies
utilities	10042	1.2.6	Develop and set organizational objectives	Develop and set organizational goals
utilities	19953	1.2.6.1	Identify organizational objectives	Identify organizational goals
utilities	19955	1.2.6.3	Monitor performance against objective	Monitor performance against goals
utilities	19958	1.2.7.3	Refine business unit strategies in support of organizational strategy	Refine business unit strategies in support of company strategy
utilities	10016	1.4	Develop and measure strategic initiatives	Execute and measure strategic initiatives
utilities	10114	3.1.1.1.1	Understand consumer needs and historical behaviors	Understand consumer needs and predict customer purchasing behavior
utilities	16573	3.2.4.1	Establish channel-specific measures and targets	Establish channel-specific metrics and targets
utilities	16500	3.2.4.4	Analyze channel performance	Analyze performance
utilities	16501	3.2.4.5	Develop plan for channel improvements	Develop plan for improvements
utilities	10148	3.3.1	Establish goals, objectives, and measures for products/services by channel/segment	Establish goals, objectives, and metrics for products/services by channel/segment
utilities	16629	3.3.8	Manage product marketing material	Manage product marketing content
utilities	20022	4.0	Manage Supply Chain for Physical Products	Deliver Physical Products
utilities	10294	4.2.4.3	Solicit supplier quotes	Solicit/Track vendor quotes
utilities	10300	4.2.5.2	Prepare/Analyze procurement and supplier performance	Prepare/Analyze procurement and vendor performance
utilities	10315	4.3.1.5	Plan for preventive maintenance	Schedule preventive (planned) maintenance (preventive maintenance orders)
utilities	10316	4.3.1.6	Request unplanned maintenance	Schedule requested (unplanned) maintenance (work order cycle)
utilities	12708	4.4.2.5	Determine quality of controlled part	Control quality of returned parts
utilities	20109	4.4.2.6	Manage disposition of returned products	Salvage or repair returned products
utilities	10353	4.4.3.1	Manage and track inventory deployment	Track inventory deployment
utilities	10378	6.1	Develop customer service strategy	Develop customer care/customer service strategy
utilities	20089	6.1.6	Define warranty claims	Define warranty offering
utilities	10423	7.1.2.1	Perform workforce planning	Gather skill requirements according to corporate strategy and market environment
utilities	10424	7.1.2.2	Perform operational workforce planning	Plan employee resourcing requirements per business unit/organization
utilities	10425	7.1.2.3	Develop compensation strategy	Develop compensation plan
utilities	10210	7.1.2.3.1	Establish incentive strategy	Establish incentive plan
utilities	10427	7.1.2.6	Develop diversity, equity, and inclusion plan	Develop employee diversity plan
utilities	11622	7.1.2.7	Design talent development program	Develop training program
utilities	11623	7.1.2.8	Design talent acquisition program	Develop recruitment program
utilities	20599	7.3	Manage employee onboarding, training, and development	Manage employee on-boarding, development, and training
utilities	10474	7.3.1.1	Create/maintain employee onboarding program	Create/maintain employee on-boarding program
utilities	11243	7.3.1.2	Evaluate the effectiveness of the employee onboarding program	Evaluate the effectiveness of the employee on-boarding program
utilities	17050	7.3.1.3	Execute onboarding program	Execute on-boarding program
utilities	10472	7.3.3	Manage employee career development	Manage employee development
utilities	16940	7.3.4.2	Define employee competencies and skills	Define employee competencies
utilities	10491	7.3.4.3	Align learning programs with competencies and skills	Align learning programs with competencies
utilities	10526	7.7.5	Develop and manage employee measures	Develop and manage employee metrics
utilities	20620	8.1.3.3	Determine IT performance indicators	Determine  IT performance indicators
utilities	20644	8.1.6.3	Understand IT customer environment	Understand  IT customer environment
utilities	20663	8.2.2.3	Evaluate proposed IT investment projects	Evaluate  proposed IT investment projects
utilities	20675	8.2.4.1	Establish IT service management strategy and goals	Establish  IT service management strategy and goals
utilities	20676	8.2.4.2	Identify IT service operating and process requirements	Identify  IT service operating and process requirements
utilities	20690	8.2.5.8	Report IT service and project performance	Report  IT service and project performance
utilities	20705	8.2.7.7	Develop and plan IT investment projects	Develop and plan  IT investment projects
utilities	20714	8.3.1.9	Evaluate IT-related risks resiliency	Evaluate  IT-related risks resiliency
utilities	20754	8.3.7.5	Provide IT resilience training	Provide  IT resilience training
utilities	20774	8.4.2.4	Establish data ownership and stewardship responsibilities	Establish  data ownership and stewardship responsibilities
